y,x
25,3.212321232
31,3.21259626
21,3.212871287
4,3.213146315
41,3.213421342
22,3.21369637
28,3.213971397
8,3.214246425
7,3.214521452
19,3.21479648
55,3.215071507
31,3.215346535
42,3.215621562
16,3.21589659
62,3.216171617
26,3.216446645
5,3.216721672
66,3.2169967
35,3.217271727
15,3.217546755
19,3.217821782
21,3.21809681
37,3.218371837
29,3.218646865
24,3.218921892
26,3.21919692
10,3.219471947
76,3.219746975
10,3.220022002
16,3.22029703
19,3.220572057
50,3.220847085
20,3.221122112
18,3.22139714
38,3.221672167
30,3.221947195
15,3.222222222
54,3.22249725
27,3.222772277
2,3.223047305
1,3.223322332
11,3.22359736
36,3.223872387
23,3.224147415
13,3.224422442
44,3.22469747
11,3.224972497
30,3.225247525
38,3.225522552
13,3.22579758
10,3.226072607
5,3.226347635
6,3.226622662
10,3.22689769
5,3.227172717
54,3.227447745
37,3.227722772
11,3.2279978
24,3.228272827
23,3.228547855
50,3.228822882
38,3.22909791
27,3.229372937
59,3.229647965
56,3.229922992
4,3.23019802
13,3.230473047
5,3.230748075
19,3.231023102
19,3.23129813
8,3.231573157
12,3.231848185
39,3.232123212
26,3.23239824
4,3.232673267
28,3.232948295
29,3.233223322
14,3.23349835
19,3.233773377
5,3.234048405
46,3.234323432
35,3.23459846
7,3.234873487
12,3.235148515
35,3.235423542
3,3.23569857
39,3.235973597
27,3.236248625
42,3.236523652
15,3.23679868
5,3.237073707
24,3.237348735
34,3.237623762
5,3.23789879
28,3.238173817
26,3.238448845
35,3.238723872
15,3.2389989
17,3.239273927
23,3.239548955
23,3.239823982
12,3.24009901
27,3.240374037
5,3.240649065
4,3.240924092
76,3.24119912
11,3.241474147
31,3.241749175
30,3.242024202
9,3.24229923
18,3.242574257
33,3.242849285
20,3.243124312
5,3.24339934
8,3.243674367
28,3.243949395
28,3.244224422
22,3.24449945
9,3.244774477
34,3.245049505
10,3.245324532
6,3.24559956
26,3.245874587
34,3.246149615
58,3.246424642
22,3.24669967
35,3.246974697
13,3.247249725
17,3.247524752
60,3.24779978
29,3.248074807
35,3.248349835
8,3.248624862
17,3.24889989
32,3.249174917
8,3.249449945
40,3.249724972
4,3.25
2,3.250275028
18,3.250550055
7,3.250825083
18,3.25110011
19,3.251375138
18,3.251650165
21,3.251925193
14,3.25220022
45,3.252475248
8,3.252750275
22,3.253025303
26,3.25330033
25,3.253575358
14,3.253850385
43,3.254125413
41,3.25440044
28,3.254675468
16,3.254950495
1,3.255225523
12,3.25550055
10,3.255775578
29,3.256050605
151,3.256325633
38,3.25660066
19,3.256875688
35,3.257150715
34,3.257425743
37,3.25770077
21,3.257975798
34,3.258250825
55,3.258525853
81,3.25880088
19,3.259075908
15,3.259350935
16,3.259625963
5,3.25990099
4,3.260176018
37,3.260451045
7,3.260726073
27,3.2610011
5,3.261276128
17,3.261551155
58,3.261826183
7,3.26210121
3,3.262376238
30,3.262651265
0,3.262926293
37,3.26320132
46,3.263476348
27,3.263751375
23,3.264026403
12,3.26430143
54,3.264576458
11,3.264851485
18,3.265126513
21,3.26540154
46,3.265676568
3,3.265951595
55,3.266226623
9,3.26650165
35,3.266776678
22,3.267051705
53,3.267326733
3,3.26760176
35,3.267876788
50,3.268151815
11,3.268426843
9,3.26870187
26,3.268976898
7,3.269251925
2,3.269526953
5,3.26980198
28,3.270077008
16,3.270352035
24,3.270627063
19,3.27090209
11,3.271177118
26,3.271452145
7,3.271727173
12,3.2720022
46,3.272277228
29,3.272552255
15,3.272827283
41,3.27310231
13,3.273377338
30,3.273652365
48,3.273927393
30,3.27420242
68,3.274477448
50,3.274752475
16,3.275027503
12,3.27530253
9,3.275577558
17,3.275852585
12,3.276127613
33,3.27640264
45,3.276677668
167,3.276952695
3,3.277227723
55,3.27750275
5,3.277777778
8,3.278052805
24,3.278327833
4,3.27860286
40,3.278877888
12,3.279152915
12,3.279427943
25,3.27970297
8,3.279977998
11,3.280253025
13,3.280528053
12,3.28080308
24,3.281078108
5,3.281353135
18,3.281628163
7,3.28190319
11,3.282178218
18,3.282453245
30,3.282728273
23,3.2830033
60,3.283278328
5,3.283553355
38,3.283828383
8,3.28410341
9,3.284378438
11,3.284653465
51,3.284928493
21,3.28520352
10,3.285478548
7,3.285753575
41,3.286028603
25,3.28630363
22,3.286578658
19,3.286853685
63,3.287128713
34,3.28740374
28,3.287678768
27,3.287953795
53,3.288228823
6,3.28850385
7,3.288778878
12,3.289053905
34,3.289328933
36,3.28960396
9,3.289878988
26,3.290154015
24,3.290429043
9,3.29070407
22,3.290979098
27,3.291254125
42,3.291529153
18,3.29180418
5,3.292079208
34,3.292354235
19,3.292629263
19,3.29290429
35,3.293179318
27,3.293454345
4,3.293729373
12,3.2940044
11,3.294279428
32,3.294554455
19,3.294829483
59,3.29510451
26,3.295379538
27,3.295654565
10,3.295929593
28,3.29620462
13,3.296479648
9,3.296754675
17,3.297029703
23,3.29730473
26,3.297579758
21,3.297854785
17,3.298129813
32,3.29840484
16,3.298679868
77,3.298954895
6,3.299229923
17,3.29950495
22,3.299779978
67,3.300055006
43,3.300330033
8,3.300605061
61,3.300880088
11,3.301155116
35,3.301430143
37,3.301705171
28,3.301980198
26,3.302255226
9,3.302530253
27,3.302805281
10,3.303080308
18,3.303355336
25,3.303630363
27,3.303905391
5,3.304180418
50,3.304455446
33,3.304730473
30,3.305005501
63,3.305280528
43,3.305555556
54,3.305830583
26,3.306105611
16,3.306380638
12,3.306655666
80,3.306930693
63,3.307205721
17,3.307480748
21,3.307755776
40,3.308030803
61,3.308305831
7,3.308580858
19,3.308855886
8,3.309130913
28,3.309405941
35,3.309680968
3,3.309955996
14,3.310231023
4,3.310506051
56,3.310781078
5,3.311056106
56,3.311331133
91,3.311606161
22,3.311881188
49,3.312156216
138,3.312431243
43,3.312706271
28,3.312981298
52,3.313256326
22,3.313531353
36,3.313806381
64,3.314081408
34,3.314356436
49,3.314631463
76,3.314906491
43,3.315181518
35,3.315456546
15,3.315731573
1,3.316006601
53,3.316281628
41,3.316556656
26,3.316831683
13,3.317106711
45,3.317381738
43,3.317656766
53,3.317931793
22,3.318206821
57,3.318481848
3,3.318756876
12,3.319031903
51,3.319306931
12,3.319581958
16,3.319856986
48,3.320132013
12,3.320407041
30,3.320682068
23,3.320957096
13,3.321232123
8,3.321507151
37,3.321782178
18,3.322057206
8,3.322332233
4,3.322607261
28,3.322882288
77,3.323157316
22,3.323432343
26,3.323707371
30,3.323982398
36,3.324257426
90,3.324532453
7,3.324807481
11,3.325082508
25,3.325357536
24,3.325632563
39,3.325907591
18,3.326182618
4,3.326457646
23,3.326732673
10,3.327007701
17,3.327282728
26,3.327557756
26,3.327832783
42,3.328107811
42,3.328382838
11,3.328657866
12,3.328932893
5,3.329207921
45,3.329482948
40,3.329757976
7,3.330033003
11,3.330308031
18,3.330583058
50,3.330858086
35,3.331133113
17,3.331408141
16,3.331683168
9,3.331958196
9,3.332233223
19,3.332508251
23,3.332783278
46,3.333058306
6,3.333333333
31,3.333608361
48,3.333883388
38,3.334158416
24,3.334433443
32,3.334708471
11,3.334983498
7,3.335258526
15,3.335533553
39,3.335808581
44,3.336083608
9,3.336358636
52,3.336633663
40,3.336908691
61,3.337183718
13,3.337458746
1,3.337733773
18,3.338008801
74,3.338283828
31,3.338558856
37,3.338833883
78,3.339108911
13,3.339383938
21,3.339658966
79,3.339933993
10,3.340209021
31,3.340484048
8,3.340759076
40,3.341034103
37,3.341309131
68,3.341584158
30,3.341859186
26,3.342134213
33,3.342409241
13,3.342684268
21,3.342959296
98,3.343234323
35,3.343509351
90,3.343784378
15,3.344059406
35,3.344334433
26,3.344609461
8,3.344884488
41,3.345159516
8,3.345434543
12,3.345709571
4,3.345984598
39,3.346259626
82,3.346534653
26,3.346809681
53,3.347084708
48,3.347359736
23,3.347634763
12,3.347909791
24,3.348184818
42,3.348459846
27,3.348734873
87,3.349009901
5,3.349284928
31,3.349559956
35,3.349834983
7,3.350110011
45,3.350385039
35,3.350660066
16,3.350935094
41,3.351210121
6,3.351485149
2,3.351760176
35,3.352035204
9,3.352310231
29,3.352585259
31,3.352860286
92,3.353135314
21,3.353410341
60,3.353685369
23,3.353960396
51,3.354235424
52,3.354510451
22,3.354785479
67,3.355060506
19,3.355335534
22,3.355610561
32,3.355885589
9,3.356160616
28,3.356435644
13,3.356710671
39,3.356985699
33,3.357260726
37,3.357535754
7,3.357810781
29,3.358085809
13,3.358360836
40,3.358635864
41,3.358910891
31,3.359185919
19,3.359460946
22,3.359735974
26,3.360011001
78,3.360286029
39,3.360561056
19,3.360836084
25,3.361111111
20,3.361386139
7,3.361661166
36,3.361936194
0,3.362211221
144,3.362486249
36,3.362761276
66,3.363036304
23,3.363311331
54,3.363586359
29,3.363861386
14,3.364136414
14,3.364411441
31,3.364686469
32,3.364961496
39,3.365236524
6,3.365511551
9,3.365786579
41,3.366061606
28,3.366336634
20,3.366611661
24,3.366886689
7,3.367161716
34,3.367436744
55,3.367711771
14,3.367986799
36,3.368261826
31,3.368536854
17,3.368811881
21,3.369086909
28,3.369361936
44,3.369636964
57,3.369911991
0,3.370187019
21,3.370462046
53,3.370737074
40,3.371012101
47,3.371287129
33,3.371562156
1,3.371837184
16,3.372112211
5,3.372387239
45,3.372662266
26,3.372937294
1,3.373212321
24,3.373487349
18,3.373762376
33,3.374037404
87,3.374312431
11,3.374587459
53,3.374862486
24,3.375137514
5,3.375412541
50,3.375687569
10,3.375962596
32,3.376237624
55,3.376512651
73,3.376787679
12,3.377062706
33,3.377337734
12,3.377612761
26,3.377887789
20,3.378162816
48,3.378437844
57,3.378712871
57,3.378987899
10,3.379262926
18,3.379537954
30,3.379812981
13,3.380088009
5,3.380363036
37,3.380638064
35,3.380913091
34,3.381188119
45,3.381463146
81,3.381738174
26,3.382013201
4,3.382288229
113,3.382563256
34,3.382838284
5,3.383113311
49,3.383388339
13,3.383663366
34,3.383938394
39,3.384213421
14,3.384488449
33,3.384763476
39,3.385038504
20,3.385313531
50,3.385588559
15,3.385863586
43,3.386138614
18,3.386413641
7,3.386688669
60,3.386963696
8,3.387238724
5,3.387513751
18,3.387788779
17,3.388063806
19,3.388338834
63,3.388613861
12,3.388888889
15,3.389163916
36,3.389438944
5,3.389713971
31,3.389988999
45,3.390264026
13,3.390539054
46,3.390814081
5,3.391089109
39,3.391364136
12,3.391639164
13,3.391914191
50,3.392189219
27,3.392464246
17,3.392739274
40,3.393014301
11,3.393289329
28,3.393564356
16,3.393839384
28,3.394114411
61,3.394389439
50,3.394664466
46,3.394939494
45,3.395214521
21,3.395489549
28,3.395764576
11,3.396039604
27,3.396314631
32,3.396589659
45,3.396864686
2,3.397139714
27,3.397414741
48,3.397689769
43,3.397964796
7,3.398239824
40,3.398514851
55,3.398789879
7,3.399064906
10,3.399339934
46,3.399614961
5,3.399889989
39,3.400165017
1,3.400440044
27,3.400715072
16,3.400990099
27,3.401265127
38,3.401540154
0,3.401815182
11,3.402090209
20,3.402365237
36,3.402640264
8,3.402915292
25,3.403190319
25,3.403465347
8,3.403740374
61,3.404015402
53,3.404290429
16,3.404565457
4,3.404840484
13,3.405115512
40,3.405390539
25,3.405665567
38,3.405940594
44,3.406215622
39,3.406490649
43,3.406765677
7,3.407040704
14,3.407315732
14,3.407590759
5,3.407865787
26,3.408140814
62,3.408415842
29,3.408690869
26,3.408965897
45,3.409240924
2,3.409515952
7,3.409790979
10,3.410066007
10,3.410341034
6,3.410616062
79,3.410891089
36,3.411166117
15,3.411441144
32,3.411716172
32,3.411991199
36,3.412266227
21,3.412541254
14,3.412816282
15,3.413091309
25,3.413366337
13,3.413641364
45,3.413916392
35,3.414191419
30,3.414466447
21,3.414741474
23,3.415016502
20,3.415291529
53,3.415566557
9,3.415841584
8,3.416116612
16,3.416391639
56,3.416666667
12,3.416941694
36,3.417216722
12,3.417491749
9,3.417766777
21,3.418041804
65,3.418316832
5,3.418591859
37,3.418866887
71,3.419141914
17,3.419416942
29,3.419691969
31,3.419966997
33,3.420242024
18,3.420517052
28,3.420792079
83,3.421067107
55,3.421342134
30,3.421617162
20,3.421892189
7,3.422167217
13,3.422442244
5,3.422717272
21,3.422992299
13,3.423267327
9,3.423542354
15,3.423817382
45,3.424092409
23,3.424367437
27,3.424642464
39,3.424917492
34,3.425192519
16,3.425467547
39,3.425742574
32,3.426017602
6,3.426292629
3,3.426567657
23,3.426842684
8,3.427117712
18,3.427392739
92,3.427667767
3,3.427942794
23,3.428217822
11,3.428492849
24,3.428767877
47,3.429042904
42,3.429317932
53,3.429592959
49,3.429867987
21,3.430143014
27,3.430418042
65,3.430693069
22,3.430968097
51,3.431243124
29,3.431518152
56,3.431793179
30,3.432068207
10,3.432343234
11,3.432618262
17,3.432893289
72,3.433168317
30,3.433443344
4,3.433718372
7,3.433993399
10,3.434268427
63,3.434543454
34,3.434818482
10,3.435093509
31,3.435368537
33,3.435643564
24,3.435918592
10,3.436193619
46,3.436468647
40,3.436743674
15,3.437018702
20,3.437293729
68,3.437568757
40,3.437843784
11,3.438118812
16,3.438393839
29,3.438668867
7,3.438943894
5,3.439218922
5,3.439493949
35,3.439768977
17,3.440044004
45,3.440319032
74,3.440594059
90,3.440869087
10,3.441144114
38,3.441419142
34,3.441694169
44,3.441969197
7,3.442244224
26,3.442519252
66,3.442794279
44,3.443069307
27,3.443344334
51,3.443619362
27,3.443894389
50,3.444169417
3,3.444444444
35,3.444719472
27,3.444994499
16,3.445269527
14,3.445544554
25,3.445819582
33,3.446094609
47,3.446369637
3,3.446644664
35,3.446919692
32,3.447194719
25,3.447469747
28,3.447744774
23,3.448019802
53,3.448294829
21,3.448569857
11,3.448844884
19,3.449119912
49,3.449394939
1,3.449669967
24,3.449944994
87,3.450220022
14,3.45049505
55,3.450770077
36,3.451045105
68,3.451320132
16,3.45159516
13,3.451870187
3,3.452145215
30,3.452420242
10,3.45269527
14,3.452970297
23,3.453245325
12,3.453520352
31,3.45379538
24,3.454070407
34,3.454345435
28,3.454620462
36,3.45489549
15,3.455170517
27,3.455445545
30,3.455720572
15,3.4559956
0,3.456270627
50,3.456545655
29,3.456820682
19,3.45709571
23,3.457370737
15,3.457645765
19,3.457920792
10,3.45819582
73,3.458470847
16,3.458745875
3,3.459020902
12,3.45929593
25,3.459570957
12,3.459845985
7,3.460121012
87,3.46039604
26,3.460671067
56,3.460946095
22,3.461221122
35,3.46149615
15,3.461771177
35,3.462046205
0,3.462321232
73,3.46259626
81,3.462871287
46,3.463146315
50,3.463421342
9,3.46369637
28,3.463971397
53,3.464246425
73,3.464521452
21,3.46479648
32,3.465071507
41,3.465346535
8,3.465621562
75,3.46589659
9,3.466171617
34,3.466446645
19,3.466721672
28,3.4669967
54,3.467271727
59,3.467546755
41,3.467821782
34,3.46809681
32,3.468371837
24,3.468646865
17,3.468921892
33,3.46919692
19,3.469471947
19,3.469746975
3,3.470022002
10,3.47029703
29,3.470572057
16,3.470847085
37,3.471122112
34,3.47139714
33,3.471672167
9,3.471947195
35,3.472222222
9,3.47249725
54,3.472772277
17,3.473047305
9,3.473322332
19,3.47359736
40,3.473872387
45,3.474147415
84,3.474422442
42,3.47469747
35,3.474972497
4,3.475247525
10,3.475522552
3,3.47579758
11,3.476072607
17,3.476347635
21,3.476622662
7,3.47689769
24,3.477172717
31,3.477447745
14,3.477722772
15,3.4779978
41,3.478272827
54,3.478547855
56,3.478822882
30,3.47909791
34,3.479372937
12,3.479647965
37,3.479922992
8,3.48019802
12,3.480473047
42,3.480748075
36,3.481023102
9,3.48129813
11,3.481573157
16,3.481848185
23,3.482123212
33,3.48239824
15,3.482673267
8,3.482948295
48,3.483223322
6,3.48349835
22,3.483773377
17,3.484048405
30,3.484323432
48,3.48459846
21,3.484873487
16,3.485148515
26,3.485423542
86,3.48569857
32,3.485973597
94,3.486248625
12,3.486523652
42,3.48679868
40,3.487073707
60,3.487348735
75,3.487623762
41,3.48789879
8,3.488173817
13,3.488448845
1,3.488723872
63,3.4889989
23,3.489273927
36,3.489548955
108,3.489823982
38,3.49009901
27,3.490374037
57,3.490649065
34,3.490924092
116,3.49119912
47,3.491474147
6,3.491749175
29,3.492024202
33,3.49229923
4,3.492574257
9,3.492849285
143,3.493124312
34,3.49339934
2,3.493674367
71,3.493949395
58,3.494224422
83,3.49449945
22,3.494774477
40,3.495049505
66,3.495324532
20,3.49559956
0,3.495874587
39,3.496149615
4,3.496424642
24,3.49669967
40,3.496974697
26,3.497249725
56,3.497524752
17,3.49779978
12,3.498074807
23,3.498349835
13,3.498624862
42,3.49889989
30,3.499174917
29,3.499449945
7,3.499724972
30,3.5
32,3.500275028
14,3.500550055
64,3.500825083
38,3.50110011
19,3.501375138
60,3.501650165
20,3.501925193
23,3.50220022
18,3.502475248
43,3.502750275
46,3.503025303
12,3.50330033
5,3.503575358
12,3.503850385
44,3.504125413
79,3.50440044
15,3.504675468
60,3.504950495
22,3.505225523
43,3.50550055
74,3.505775578
52,3.506050605
52,3.506325633
28,3.50660066
27,3.506875688
18,3.507150715
38,3.507425743
22,3.50770077
19,3.507975798
70,3.508250825
12,3.508525853
46,3.50880088
114,3.509075908
13,3.509350935
19,3.509625963
50,3.50990099
11,3.510176018
54,3.510451045
16,3.510726073
29,3.5110011
28,3.511276128
40,3.511551155
15,3.511826183
137,3.51210121
10,3.512376238
25,3.512651265
13,3.512926293
46,3.51320132
9,3.513476348
4,3.513751375
70,3.514026403
16,3.51430143
58,3.514576458
29,3.514851485
7,3.515126513
6,3.51540154
136,3.515676568
27,3.515951595
27,3.516226623
14,3.51650165
46,3.516776678
19,3.517051705
40,3.517326733
22,3.51760176
13,3.517876788
4,3.518151815
13,3.518426843
37,3.51870187
12,3.518976898
22,3.519251925
30,3.519526953
20,3.51980198
43,3.520077008
46,3.520352035
31,3.520627063
12,3.52090209
30,3.521177118
8,3.521452145
39,3.521727173
79,3.5220022
53,3.522277228
13,3.522552255
48,3.522827283
40,3.52310231
32,3.523377338
104,3.523652365
25,3.523927393
76,3.52420242
14,3.524477448
19,3.524752475
47,3.525027503
59,3.52530253
56,3.525577558
45,3.525852585
35,3.526127613
36,3.52640264
2,3.526677668
75,3.526952695
11,3.527227723
16,3.52750275
63,3.527777778
29,3.528052805
7,3.528327833
28,3.52860286
32,3.528877888
35,3.529152915
41,3.529427943
13,3.52970297
132,3.529977998
70,3.530253025
12,3.530528053
83,3.53080308
19,3.531078108
14,3.531353135
78,3.531628163
145,3.53190319
23,3.532178218
27,3.532453245
54,3.532728273
12,3.5330033
50,3.533278328
27,3.533553355
35,3.533828383
7,3.53410341
29,3.534378438
71,3.534653465
74,3.534928493
29,3.53520352
49,3.535478548
7,3.535753575
21,3.536028603
52,3.53630363
11,3.536578658
16,3.536853685
16,3.537128713
21,3.53740374
71,3.537678768
44,3.537953795
43,3.538228823
50,3.53850385
25,3.538778878
83,3.539053905
57,3.539328933
24,3.53960396
51,3.539878988
90,3.540154015
56,3.540429043
19,3.54070407
26,3.540979098
30,3.541254125
13,3.541529153
34,3.54180418
35,3.542079208
26,3.542354235
66,3.542629263
58,3.54290429
68,3.543179318
48,3.543454345
22,3.543729373
35,3.5440044
25,3.544279428
11,3.544554455
159,3.544829483
8,3.54510451
35,3.545379538
24,3.545654565
64,3.545929593
13,3.54620462
14,3.546479648
10,3.546754675
36,3.547029703
24,3.54730473
36,3.547579758
45,3.547854785
33,3.548129813
51,3.54840484
25,3.548679868
33,3.548954895
91,3.549229923
60,3.54950495
28,3.549779978
37,3.550055006
17,3.550330033
43,3.550605061
45,3.550880088
96,3.551155116
39,3.551430143
12,3.551705171
72,3.551980198
34,3.552255226
22,3.552530253
44,3.552805281
15,3.553080308
16,3.553355336
2,3.553630363
28,3.553905391
50,3.554180418
45,3.554455446
31,3.554730473
57,3.555005501
8,3.555280528
25,3.555555556
8,3.555830583
32,3.556105611
38,3.556380638
28,3.556655666
34,3.556930693
7,3.557205721
25,3.557480748
6,3.557755776
9,3.558030803
35,3.558305831
5,3.558580858
37,3.558855886
39,3.559130913
21,3.559405941
69,3.559680968
56,3.559955996
59,3.560231023
17,3.560506051
29,3.560781078
34,3.561056106
10,3.561331133
16,3.561606161
45,3.561881188
113,3.562156216
25,3.562431243
35,3.562706271
41,3.562981298
28,3.563256326
69,3.563531353
3,3.563806381
14,3.564081408
34,3.564356436
24,3.564631463
61,3.564906491
59,3.565181518
76,3.565456546
40,3.565731573
31,3.566006601
35,3.566281628
18,3.566556656
75,3.566831683
32,3.567106711
4,3.567381738
13,3.567656766
86,3.567931793
22,3.568206821
53,3.568481848
50,3.568756876
37,3.569031903
15,3.569306931
43,3.569581958
52,3.569856986
15,3.570132013
1,3.570407041
29,3.570682068
94,3.570957096
18,3.571232123
72,3.571507151
50,3.571782178
5,3.572057206
16,3.572332233
75,3.572607261
20,3.572882288
71,3.573157316
28,3.573432343
15,3.573707371
22,3.573982398
20,3.574257426
32,3.574532453
63,3.574807481
89,3.575082508
65,3.575357536
21,3.575632563
29,3.575907591
42,3.576182618
54,3.576457646
30,3.576732673
23,3.577007701
49,3.577282728
19,3.577557756
30,3.577832783
33,3.578107811
14,3.578382838
64,3.578657866
31,3.578932893
49,3.579207921
49,3.579482948
60,3.579757976
25,3.580033003
53,3.580308031
10,3.580583058
35,3.580858086
42,3.581133113
33,3.581408141
48,3.581683168
8,3.581958196
52,3.582233223
59,3.582508251
66,3.582783278
16,3.583058306
20,3.583333333
73,3.583608361
3,3.583883388
2,3.584158416
43,3.584433443
57,3.584708471
9,3.584983498
50,3.585258526
27,3.585533553
44,3.585808581
30,3.586083608
61,3.586358636
18,3.586633663
8,3.586908691
104,3.587183718
63,3.587458746
126,3.587733773
10,3.588008801
8,3.588283828
47,3.588558856
9,3.588833883
55,3.589108911
103,3.589383938
13,3.589658966
12,3.589933993
64,3.590209021
11,3.590484048
129,3.590759076
55,3.591034103
11,3.591309131
11,3.591584158
1,3.591859186
72,3.592134213
53,3.592409241
17,3.592684268
58,3.592959296
42,3.593234323
47,3.593509351
52,3.593784378
99,3.594059406
35,3.594334433
15,3.594609461
7,3.594884488
74,3.595159516
16,3.595434543
98,3.595709571
1,3.595984598
9,3.596259626
48,3.596534653
18,3.596809681
11,3.597084708
37,3.597359736
40,3.597634763
75,3.597909791
33,3.598184818
19,3.598459846
36,3.598734873
35,3.599009901
51,3.599284928
70,3.599559956
53,3.599834983
9,3.600110011
19,3.600385039
34,3.600660066
58,3.600935094
5,3.601210121
31,3.601485149
19,3.601760176
72,3.602035204
21,3.602310231
34,3.602585259
61,3.602860286
35,3.603135314
9,3.603410341
12,3.603685369
38,3.603960396
42,3.604235424
77,3.604510451
25,3.604785479
42,3.605060506
33,3.605335534
26,3.605610561
6,3.605885589
59,3.606160616
78,3.606435644
8,3.606710671
32,3.606985699
118,3.607260726
37,3.607535754
5,3.607810781
4,3.608085809
42,3.608360836
83,3.608635864
42,3.608910891
29,3.609185919
34,3.609460946
87,3.609735974
57,3.610011001
35,3.610286029
43,3.610561056
81,3.610836084
18,3.611111111
44,3.611386139
45,3.611661166
27,3.611936194
10,3.612211221
24,3.612486249
32,3.612761276
48,3.613036304
21,3.613311331
51,3.613586359
5,3.613861386
31,3.614136414
6,3.614411441
39,3.614686469
21,3.614961496
13,3.615236524
16,3.615511551
61,3.615786579
54,3.616061606
35,3.616336634
8,3.616611661
13,3.616886689
17,3.617161716
55,3.617436744
11,3.617711771
22,3.617986799
17,3.618261826
134,3.618536854
51,3.618811881
28,3.619086909
70,3.619361936
22,3.619636964
10,3.619911991
29,3.620187019
20,3.620462046
32,3.620737074
56,3.621012101
25,3.621287129
120,3.621562156
44,3.621837184
0,3.622112211
32,3.622387239
10,3.622662266
35,3.622937294
4,3.623212321
61,3.623487349
24,3.623762376
10,3.624037404
37,3.624312431
27,3.624587459
10,3.624862486
67,3.625137514
43,3.625412541
55,3.625687569
10,3.625962596
25,3.626237624
22,3.626512651
6,3.626787679
56,3.627062706
17,3.627337734
10,3.627612761
43,3.627887789
43,3.628162816
15,3.628437844
42,3.628712871
10,3.628987899
21,3.629262926
48,3.629537954
25,3.629812981
22,3.630088009
41,3.630363036
39,3.630638064
32,3.630913091
15,3.631188119
15,3.631463146
24,3.631738174
27,3.632013201
52,3.632288229
7,3.632563256
64,3.632838284
134,3.633113311
29,3.633388339
42,3.633663366
58,3.633938394
38,3.634213421
71,3.634488449
1,3.634763476
15,3.635038504
113,3.635313531
49,3.635588559
38,3.635863586
15,3.636138614
79,3.636413641
69,3.636688669
18,3.636963696
36,3.637238724
7,3.637513751
59,3.637788779
21,3.638063806
82,3.638338834
75,3.638613861
15,3.638888889
13,3.639163916
53,3.639438944
67,3.639713971
58,3.639988999
68,3.640264026
25,3.640539054
30,3.640814081
62,3.641089109
58,3.641364136
24,3.641639164
9,3.641914191
5,3.642189219
13,3.642464246
17,3.642739274
2,3.643014301
27,3.643289329
3,3.643564356
48,3.643839384
35,3.644114411
92,3.644389439
38,3.644664466
87,3.644939494
10,3.645214521
15,3.645489549
9,3.645764576
45,3.646039604
20,3.646314631
69,3.646589659
15,3.646864686
68,3.647139714
26,3.647414741
27,3.647689769
21,3.647964796
63,3.648239824
42,3.648514851
10,3.648789879
7,3.649064906
19,3.649339934
11,3.649614961
32,3.649889989
61,3.650165017
28,3.650440044
21,3.650715072
44,3.650990099
29,3.651265127
35,3.651540154
12,3.651815182
24,3.652090209
77,3.652365237
12,3.652640264
29,3.652915292
103,3.653190319
18,3.653465347
11,3.653740374
12,3.654015402
73,3.654290429
14,3.654565457
45,3.654840484
58,3.655115512
29,3.655390539
22,3.655665567
33,3.655940594
3,3.656215622
10,3.656490649
29,3.656765677
26,3.657040704
9,3.657315732
29,3.657590759
60,3.657865787
26,3.658140814
9,3.658415842
89,3.658690869
98,3.658965897
146,3.659240924
2,3.659515952
36,3.659790979
98,3.660066007
101,3.660341034
58,3.660616062
38,3.660891089
38,3.661166117
68,3.661441144
16,3.661716172
26,3.661991199
65,3.662266227
16,3.662541254
31,3.662816282
47,3.663091309
42,3.663366337
52,3.663641364
47,3.663916392
60,3.664191419
26,3.664466447
31,3.664741474
56,3.665016502
37,3.665291529
16,3.665566557
73,3.665841584
34,3.666116612
25,3.666391639
7,3.666666667
67,3.666941694
37,3.667216722
30,3.667491749
20,3.667766777
2,3.668041804
73,3.668316832
117,3.668591859
96,3.668866887
4,3.669141914
39,3.669416942
20,3.669691969
26,3.669966997
12,3.670242024
41,3.670517052
46,3.670792079
44,3.671067107
44,3.671342134
11,3.671617162
1,3.671892189
19,3.672167217
42,3.672442244
34,3.672717272
9,3.672992299
39,3.673267327
20,3.673542354
31,3.673817382
24,3.674092409
14,3.674367437
65,3.674642464
14,3.674917492
18,3.675192519
138,3.675467547
45,3.675742574
112,3.676017602
32,3.676292629
5,3.676567657
32,3.676842684
39,3.677117712
112,3.677392739
20,3.677667767
37,3.677942794
18,3.678217822
27,3.678492849
9,3.678767877
24,3.679042904
10,3.679317932
10,3.679592959
68,3.679867987
92,3.680143014
27,3.680418042
42,3.680693069
36,3.680968097
61,3.681243124
26,3.681518152
22,3.681793179
63,3.682068207
11,3.682343234
7,3.682618262
5,3.682893289
23,3.683168317
66,3.683443344
42,3.683718372
22,3.683993399
27,3.684268427
29,3.684543454
31,3.684818482
24,3.685093509
35,3.685368537
15,3.685643564
25,3.685918592
24,3.686193619
28,3.686468647
34,3.686743674
16,3.687018702
71,3.687293729
40,3.687568757
65,3.687843784
14,3.688118812
113,3.688393839
77,3.688668867
9,3.688943894
41,3.689218922
80,3.689493949
14,3.689768977
54,3.690044004
181,3.690319032
50,3.690594059
43,3.690869087
24,3.691144114
21,3.691419142
8,3.691694169
21,3.691969197
16,3.692244224
24,3.692519252
8,3.692794279
7,3.693069307
59,3.693344334
